class1,class2,domain1,domain2,interdomain,GT,GT_ratio_order,acc_root_majority_coqex,acc_root_majority_gpt3,acc_root_majority_wikidata,acc_root_ttest_coqex,acc_root_ttest_gpt3,acc_root_ttest_majority_coqex,acc_root_ttest_majority_gpt3,acc_root_ttest_majority_wikidata,acc_root_ttest_wikidata,pred_root_majority_coqex,pred_root_majority_gpt3,pred_root_majority_wikidata,pred_root_ttest_coqex,pred_root_ttest_gpt3,pred_root_ttest_majority_coqex,pred_root_ttest_majority_gpt3,pred_root_ttest_majority_wikidata,pred_root_ttest_wikidata
river,bicycle,geographical_entity,man-made_object,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
river,board game,geographical_entity,creative_work,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,book,geographical_entity,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
river,castle,geographical_entity,geographical_entity,False,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,city,geographical_entity,geographical_entity,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,coal power plant,geographical_entity,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,conglomerate,geographical_entity,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,cooperative,geographical_entity,organization,True,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,cryptocurrency exchange,geographical_entity,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,dam,geographical_entity,geographical_entity,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,desert,geographical_entity,geographical_entity,False,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,fast food restaurant,geographical_entity,organization,True,-1,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0
river,film,geographical_entity,creative_work,True,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,football club,geographical_entity,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,formula one circuit,geographical_entity,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,helicopter,geographical_entity,man-made_object,True,1,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
river,highway,geographical_entity,geographical_entity,False,1,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
river,hospital,geographical_entity,organization,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
river,industrial robot,geographical_entity,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
river,island,geographical_entity,geographical_entity,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,lake,geographical_entity,geographical_entity,False,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
river,merchant ship,geographical_entity,man-made_object,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,mobile app,geographical_entity,creative_work,True,-1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
river,national dance,geographical_entity,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,national park,geographical_entity,geographical_entity,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,nuclear power plant,geographical_entity,geographical_entity,False,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,observatory,geographical_entity,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,oil tanker,geographical_entity,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,painting,geographical_entity,creative_work,True,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0
river,patent,geographical_entity,creative_work,True,-1,1,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0
river,percussion instrument,geographical_entity,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,play,geographical_entity,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,public library,geographical_entity,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,publisher,geographical_entity,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,religious text,geographical_entity,creative_work,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,satellite,geographical_entity,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,scientific paper,geographical_entity,creative_work,True,-1,2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0,-1.0
river,skyscraper,geographical_entity,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,smartphone,geographical_entity,man-made_object,True,-1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
river,song,geographical_entity,creative_work,True,-1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,space station,geographical_entity,man-made_object,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,spacecraft,geographical_entity,man-made_object,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,submarine,geographical_entity,man-made_object,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,tea company,geographical_entity,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,technological invention,geographical_entity,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,travel agency,geographical_entity,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,university,geographical_entity,organization,True,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,video game,geographical_entity,creative_work,True,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
river,volcano,geographical_entity,geographical_entity,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,website,geographical_entity,creative_work,True,-1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
river,wind turbine,geographical_entity,man-made_object,True,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
river,world heritage site,geographical_entity,geographical_entity,False,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
river,zoo,geographical_entity,geographical_entity,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,bicycle,man-made_object,man-made_object,False,-1,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
satellite,formula one circuit,man-made_object,man-made_object,False,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,helicopter,man-made_object,man-made_object,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
satellite,industrial robot,man-made_object,man-made_object,False,-1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
satellite,merchant ship,man-made_object,man-made_object,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
satellite,observatory,man-made_object,man-made_object,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,oil tanker,man-made_object,man-made_object,False,-1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
satellite,percussion instrument,man-made_object,man-made_object,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0
satellite,skyscraper,man-made_object,man-made_object,False,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
satellite,smartphone,man-made_object,man-made_object,False,-1,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
satellite,space station,man-made_object,man-made_object,False,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,spacecraft,man-made_object,man-made_object,False,-1,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
satellite,submarine,man-made_object,man-made_object,False,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
satellite,wind turbine,man-made_object,man-made_object,False,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
school teacher,NBA player,occupation,occupation,False,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,airline,occupation,organization,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,airline pilot,occupation,occupation,False,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,airport,occupation,geographical_entity,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,ancient civilization,occupation,geographical_entity,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,animation feature film,occupation,creative_work,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,animation studio,occupation,organization,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,architect,occupation,occupation,False,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,bank,occupation,organization,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,bicycle,occupation,man-made_object,True,-1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0
school teacher,board game,occupation,creative_work,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,book,occupation,creative_work,True,-1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0
school teacher,castle,occupation,geographical_entity,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,city,occupation,geographical_entity,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,coal power plant,occupation,organization,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,conglomerate,occupation,organization,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,cooperative,occupation,organization,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,cryptocurrency exchange,occupation,organization,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,dam,occupation,geographical_entity,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,dentist,occupation,occupation,False,1,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0
school teacher,desert,occupation,geographical_entity,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,fast food restaurant,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,film,occupation,creative_work,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,football club,occupation,organization,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,formula one circuit,occupation,man-made_object,True,1,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,helicopter,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,highway,occupation,geographical_entity,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,hospital,occupation,organization,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,industrial robot,occupation,man-made_object,True,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
school teacher,island,occupation,geographical_entity,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,lake,occupation,geographical_entity,True,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,merchant ship,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,mobile app,occupation,creative_work,True,1,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0
school teacher,national dance,occupation,creative_work,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,national park,occupation,geographical_entity,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,nuclear power plant,occupation,geographical_entity,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,nurse,occupation,occupation,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0
school teacher,observatory,occupation,man-made_object,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,oil tanker,occupation,man-made_object,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,painting,occupation,creative_work,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,patent,occupation,creative_work,True,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,percussion instrument,occupation,man-made_object,True,1,5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0
school teacher,play,occupation,creative_work,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,police officer,occupation,occupation,False,1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,public library,occupation,organization,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,publisher,occupation,organization,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,religious text,occupation,creative_work,True,1,6,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0
school teacher,river,occupation,geographical_entity,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,satellite,occupation,man-made_object,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,scientific paper,occupation,creative_work,True,-1,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0
school teacher,skyscraper,occupation,man-made_object,True,1,4,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,smartphone,occupation,man-made_object,True,-1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0
school teacher,song,occupation,creative_work,True,-1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,space station,occupation,man-made_object,True,1,7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,spacecraft,occupation,man-made_object,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,submarine,occupation,man-made_object,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,tea company,occupation,organization,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,technological invention,occupation,creative_work,True,1,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,travel agency,occupation,organization,True,1,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,university,occupation,organization,True,1,3,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,video game,occupation,creative_work,True,1,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
school teacher,volcano,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,website,occupation,creative_work,True,-1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
school teacher,wind turbine,occupation,man-made_object,True,1,2,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
school teacher,world heritage site,occupation,geographical_entity,True,1,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
school teacher,zoo,occupation,geographical_entity,True,1,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
scientific paper,animation feature film,creative_work,creative_work,False,1,4,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
scientific paper,bicycle,creative_work,man-made_object,True,-1,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,1.0
scientific paper,formula one circuit,creative_work,man-made_object,True,1,6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
scientific paper,helicopter,creative_work,man-made_object,True,1,3,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0
scientific paper,industrial robot,creative_work,man-made_object,True,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0
